trial_id,trial_gene_set
943,"('H19', 'MYL9', 'MYL4', 'UBC', 'HSPA8', 'FTL')"
944,"('H19', 'MYL9', 'MYL4', 'UBC', 'HSPA8', 'FTH1')"
945,"('H19', 'MYL9', 'MYL4', 'UBC', 'FTL', 'FTH1')"
946,"('H19', 'MYL9', 'MYL4', 'UBB', 'TIMP1', 'HSPB1')"
947,"('H19', 'MYL9', 'MYL4', 'UBB', 'TIMP1', 'HSPA8')"
948,"('H19', 'MYL9', 'MYL4', 'UBB', 'TIMP1', 'FTL')"
949,"('H19', 'MYL9', 'MYL4', 'UBB', 'TIMP1', 'FTH1')"
950,"('H19', 'MYL9', 'MYL4', 'UBB', 'HSPB1', 'HSPA8')"
951,"('H19', 'MYL9', 'MYL4', 'UBB', 'HSPB1', 'FTL')"
952,"('H19', 'MYL9', 'MYL4', 'UBB', 'HSPB1', 'FTH1')"
953,"('H19', 'MYL9', 'MYL4', 'UBB', 'HSPA8', 'FTL')"
954,"('H19', 'MYL9', 'MYL4', 'UBB', 'HSPA8', 'FTH1')"
955,"('H19', 'MYL9', 'MYL4', 'UBB', 'FTL', 'FTH1')"
956,"('H19', 'MYL9', 'MYL4', 'TIMP1', 'HSPB1', 'HSPA8')"
957,"('H19', 'MYL9', 'MYL4', 'TIMP1', 'HSPB1', 'FTL')"
958,"('H19', 'MYL9', 'MYL4', 'TIMP1', 'HSPB1', 'FTH1')"
959,"('H19', 'MYL9', 'MYL4', 'TIMP1', 'HSPA8', 'FTL')"
960,"('H19', 'MYL9', 'MYL4', 'TIMP1', 'HSPA8', 'FTH1')"
961,"('H19', 'MYL9', 'MYL4', 'TIMP1', 'FTL', 'FTH1')"
962,"('H19', 'MYL9', 'MYL4', 'HSPB1', 'HSPA8', 'FTL')"
963,"('H19', 'MYL9', 'MYL4', 'HSPB1', 'HSPA8', 'FTH1')"
964,"('H19', 'MYL9', 'MYL4', 'HSPB1', 'FTL', 'FTH1')"
965,"('H19', 'MYL9', 'MYL4', 'HSPA8', 'FTL', 'FTH1')"
966,"('H19', 'MYL9', 'TPM1', 'UBC', 'UBB', 'TIMP1')"
967,"('H19', 'MYL9', 'TPM1', 'UBC', 'UBB', 'HSPB1')"
968,"('H19', 'MYL9', 'TPM1', 'UBC', 'UBB', 'HSPA8')"
969,"('H19', 'MYL9', 'TPM1', 'UBC', 'UBB', 'FTL')"
970,"('H19', 'MYL9', 'TPM1', 'UBC', 'UBB', 'FTH1')"
971,"('H19', 'MYL9', 'TPM1', 'UBC', 'TIMP1', 'HSPB1')"
972,"('H19', 'MYL9', 'TPM1', 'UBC', 'TIMP1', 'HSPA8')"
973,"('H19', 'MYL9', 'TPM1', 'UBC', 'TIMP1', 'FTL')"
974,"('H19', 'MYL9', 'TPM1', 'UBC', 'TIMP1', 'FTH1')"
975,"('H19', 'MYL9', 'TPM1', 'UBC', 'HSPB1', 'HSPA8')"
976,"('H19', 'MYL9', 'TPM1', 'UBC', 'HSPB1', 'FTL')"
977,"('H19', 'MYL9', 'TPM1', 'UBC', 'HSPB1', 'FTH1')"
978,"('H19', 'MYL9', 'TPM1', 'UBC', 'HSPA8', 'FTL')"
979,"('H19', 'MYL9', 'TPM1', 'UBC', 'HSPA8', 'FTH1')"
980,"('H19', 'MYL9', 'TPM1', 'UBC', 'FTL', 'FTH1')"
981,"('H19', 'MYL9', 'TPM1', 'UBB', 'TIMP1', 'HSPB1')"
982,"('H19', 'MYL9', 'TPM1', 'UBB', 'TIMP1', 'HSPA8')"
983,"('H19', 'MYL9', 'TPM1', 'UBB', 'TIMP1', 'FTL')"
984,"('H19', 'MYL9', 'TPM1', 'UBB', 'TIMP1', 'FTH1')"
985,"('H19', 'MYL9', 'TPM1', 'UBB', 'HSPB1', 'HSPA8')"
986,"('H19', 'MYL9', 'TPM1', 'UBB', 'HSPB1', 'FTL')"
987,"('H19', 'MYL9', 'TPM1', 'UBB', 'HSPB1', 'FTH1')"
988,"('H19', 'MYL9', 'TPM1', 'UBB', 'HSPA8', 'FTL')"
989,"('H19', 'MYL9', 'TPM1', 'UBB', 'HSPA8', 'FTH1')"
990,"('H19', 'MYL9', 'TPM1', 'UBB', 'FTL', 'FTH1')"
991,"('H19', 'MYL9', 'TPM1', 'TIMP1', 'HSPB1', 'HSPA8')"
992,"('H19', 'MYL9', 'TPM1', 'TIMP1', 'HSPB1', 'FTL')"
993,"('H19', 'MYL9', 'TPM1', 'TIMP1', 'HSPB1', 'FTH1')"
994,"('H19', 'MYL9', 'TPM1', 'TIMP1', 'HSPA8', 'FTL')"
995,"('H19', 'MYL9', 'TPM1', 'TIMP1', 'HSPA8', 'FTH1')"
996,"('H19', 'MYL9', 'TPM1', 'TIMP1', 'FTL', 'FTH1')"
997,"('H19', 'MYL9', 'TPM1', 'HSPB1', 'HSPA8', 'FTL')"
998,"('H19', 'MYL9', 'TPM1', 'HSPB1', 'HSPA8', 'FTH1')"
999,"('H19', 'MYL9', 'TPM1', 'HSPB1', 'FTL', 'FTH1')"
1000,"('H19', 'MYL9', 'TPM1', 'HSPA8', 'FTL', 'FTH1')"
1001,"('H19', 'MYL9', 'UBC', 'UBB', 'TIMP1', 'HSPB1')"
1002,"('H19', 'MYL9', 'UBC', 'UBB', 'TIMP1', 'HSPA8')"
1003,"('H19', 'MYL9', 'UBC', 'UBB', 'TIMP1', 'FTL')"
1004,"('H19', 'MYL9', 'UBC', 'UBB', 'TIMP1', 'FTH1')"
1005,"('H19', 'MYL9', 'UBC', 'UBB', 'HSPB1', 'HSPA8')"
1006,"('H19', 'MYL9', 'UBC', 'UBB', 'HSPB1', 'FTL')"
1007,"('H19', 'MYL9', 'UBC', 'UBB', 'HSPB1', 'FTH1')"
1008,"('H19', 'MYL9', 'UBC', 'UBB', 'HSPA8', 'FTL')"
1009,"('H19', 'MYL9', 'UBC', 'UBB', 'HSPA8', 'FTH1')"
1010,"('H19', 'MYL9', 'UBC', 'UBB', 'FTL', 'FTH1')"
1011,"('H19', 'MYL9', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8')"
1012,"('H19', 'MYL9', 'UBC', 'TIMP1', 'HSPB1', 'FTL')"
1013,"('H19', 'MYL9', 'UBC', 'TIMP1', 'HSPB1', 'FTH1')"
1014,"('H19', 'MYL9', 'UBC', 'TIMP1', 'HSPA8', 'FTL')"
1015,"('H19', 'MYL9', 'UBC', 'TIMP1', 'HSPA8', 'FTH1')"
1016,"('H19', 'MYL9', 'UBC', 'TIMP1', 'FTL', 'FTH1')"
1017,"('H19', 'MYL9', 'UBC', 'HSPB1', 'HSPA8', 'FTL')"
1018,"('H19', 'MYL9', 'UBC', 'HSPB1', 'HSPA8', 'FTH1')"
1019,"('H19', 'MYL9', 'UBC', 'HSPB1', 'FTL', 'FTH1')"
1020,"('H19', 'MYL9', 'UBC', 'HSPA8', 'FTL', 'FTH1')"
1021,"('H19', 'MYL9', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8')"
1022,"('H19', 'MYL9', 'UBB', 'TIMP1', 'HSPB1', 'FTL')"
1023,"('H19', 'MYL9', 'UBB', 'TIMP1', 'HSPB1', 'FTH1')"
1024,"('H19', 'MYL9', 'UBB', 'TIMP1', 'HSPA8', 'FTL')"
1025,"('H19', 'MYL9', 'UBB', 'TIMP1', 'HSPA8', 'FTH1')"
1026,"('H19', 'MYL9', 'UBB', 'TIMP1', 'FTL', 'FTH1')"
1027,"('H19', 'MYL9', 'UBB', 'HSPB1', 'HSPA8', 'FTL')"
1028,"('H19', 'MYL9', 'UBB', 'HSPB1', 'HSPA8', 'FTH1')"
1029,"('H19', 'MYL9', 'UBB', 'HSPB1', 'FTL', 'FTH1')"
1030,"('H19', 'MYL9', 'UBB', 'HSPA8', 'FTL', 'FTH1')"
1031,"('H19', 'MYL9', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
1032,"('H19', 'MYL9', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
1033,"('H19', 'MYL9', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
1034,"('H19', 'MYL9', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
1035,"('H19', 'MYL9', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
1036,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'UBC', 'UBB')"
1037,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'UBC', 'TIMP1')"
1038,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'UBC', 'HSPB1')"
1039,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'UBC', 'HSPA8')"
1040,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'UBC', 'FTL')"
1041,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'UBC', 'FTH1')"
1042,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'UBB', 'TIMP1')"
1043,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'UBB', 'HSPB1')"
1044,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'UBB', 'HSPA8')"
1045,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'UBB', 'FTL')"
1046,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'UBB', 'FTH1')"
1047,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'TIMP1', 'HSPB1')"
1048,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'TIMP1', 'HSPA8')"
1049,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'TIMP1', 'FTL')"
1050,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'TIMP1', 'FTH1')"
1051,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'HSPB1', 'HSPA8')"
1052,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'HSPB1', 'FTL')"
1053,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'HSPB1', 'FTH1')"
1054,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'HSPA8', 'FTL')"
1055,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'HSPA8', 'FTH1')"
1056,"('H19', 'TNNC1', 'MYL4', 'TPM1', 'FTL', 'FTH1')"
1057,"('H19', 'TNNC1', 'MYL4', 'UBC', 'UBB', 'TIMP1')"
1058,"('H19', 'TNNC1', 'MYL4', 'UBC', 'UBB', 'HSPB1')"
1059,"('H19', 'TNNC1', 'MYL4', 'UBC', 'UBB', 'HSPA8')"
1060,"('H19', 'TNNC1', 'MYL4', 'UBC', 'UBB', 'FTL')"
1061,"('H19', 'TNNC1', 'MYL4', 'UBC', 'UBB', 'FTH1')"
1062,"('H19', 'TNNC1', 'MYL4', 'UBC', 'TIMP1', 'HSPB1')"
1063,"('H19', 'TNNC1', 'MYL4', 'UBC', 'TIMP1', 'HSPA8')"
1064,"('H19', 'TNNC1', 'MYL4', 'UBC', 'TIMP1', 'FTL')"
1065,"('H19', 'TNNC1', 'MYL4', 'UBC', 'TIMP1', 'FTH1')"
1066,"('H19', 'TNNC1', 'MYL4', 'UBC', 'HSPB1', 'HSPA8')"
1067,"('H19', 'TNNC1', 'MYL4', 'UBC', 'HSPB1', 'FTL')"
1068,"('H19', 'TNNC1', 'MYL4', 'UBC', 'HSPB1', 'FTH1')"
1069,"('H19', 'TNNC1', 'MYL4', 'UBC', 'HSPA8', 'FTL')"
1070,"('H19', 'TNNC1', 'MYL4', 'UBC', 'HSPA8', 'FTH1')"
1071,"('H19', 'TNNC1', 'MYL4', 'UBC', 'FTL', 'FTH1')"
1072,"('H19', 'TNNC1', 'MYL4', 'UBB', 'TIMP1', 'HSPB1')"
1073,"('H19', 'TNNC1', 'MYL4', 'UBB', 'TIMP1', 'HSPA8')"
1074,"('H19', 'TNNC1', 'MYL4', 'UBB', 'TIMP1', 'FTL')"
1075,"('H19', 'TNNC1', 'MYL4', 'UBB', 'TIMP1', 'FTH1')"
1076,"('H19', 'TNNC1', 'MYL4', 'UBB', 'HSPB1', 'HSPA8')"
1077,"('H19', 'TNNC1', 'MYL4', 'UBB', 'HSPB1', 'FTL')"
1078,"('H19', 'TNNC1', 'MYL4', 'UBB', 'HSPB1', 'FTH1')"
1079,"('H19', 'TNNC1', 'MYL4', 'UBB', 'HSPA8', 'FTL')"
1080,"('H19', 'TNNC1', 'MYL4', 'UBB', 'HSPA8', 'FTH1')"
1081,"('H19', 'TNNC1', 'MYL4', 'UBB', 'FTL', 'FTH1')"
1082,"('H19', 'TNNC1', 'MYL4', 'TIMP1', 'HSPB1', 'HSPA8')"
1083,"('H19', 'TNNC1', 'MYL4', 'TIMP1', 'HSPB1', 'FTL')"
1084,"('H19', 'TNNC1', 'MYL4', 'TIMP1', 'HSPB1', 'FTH1')"
1085,"('H19', 'TNNC1', 'MYL4', 'TIMP1', 'HSPA8', 'FTL')"
1086,"('H19', 'TNNC1', 'MYL4', 'TIMP1', 'HSPA8', 'FTH1')"
1087,"('H19', 'TNNC1', 'MYL4', 'TIMP1', 'FTL', 'FTH1')"
1088,"('H19', 'TNNC1', 'MYL4', 'HSPB1', 'HSPA8', 'FTL')"
1089,"('H19', 'TNNC1', 'MYL4', 'HSPB1', 'HSPA8', 'FTH1')"
1090,"('H19', 'TNNC1', 'MYL4', 'HSPB1', 'FTL', 'FTH1')"
1091,"('H19', 'TNNC1', 'MYL4', 'HSPA8', 'FTL', 'FTH1')"
1092,"('H19', 'TNNC1', 'TPM1', 'UBC', 'UBB', 'TIMP1')"
1093,"('H19', 'TNNC1', 'TPM1', 'UBC', 'UBB', 'HSPB1')"
1094,"('H19', 'TNNC1', 'TPM1', 'UBC', 'UBB', 'HSPA8')"
1095,"('H19', 'TNNC1', 'TPM1', 'UBC', 'UBB', 'FTL')"
1096,"('H19', 'TNNC1', 'TPM1', 'UBC', 'UBB', 'FTH1')"
1097,"('H19', 'TNNC1', 'TPM1', 'UBC', 'TIMP1', 'HSPB1')"
1098,"('H19', 'TNNC1', 'TPM1', 'UBC', 'TIMP1', 'HSPA8')"
1099,"('H19', 'TNNC1', 'TPM1', 'UBC', 'TIMP1', 'FTL')"
1100,"('H19', 'TNNC1', 'TPM1', 'UBC', 'TIMP1', 'FTH1')"
1101,"('H19', 'TNNC1', 'TPM1', 'UBC', 'HSPB1', 'HSPA8')"
1102,"('H19', 'TNNC1', 'TPM1', 'UBC', 'HSPB1', 'FTL')"
1103,"('H19', 'TNNC1', 'TPM1', 'UBC', 'HSPB1', 'FTH1')"
1104,"('H19', 'TNNC1', 'TPM1', 'UBC', 'HSPA8', 'FTL')"
1105,"('H19', 'TNNC1', 'TPM1', 'UBC', 'HSPA8', 'FTH1')"
1106,"('H19', 'TNNC1', 'TPM1', 'UBC', 'FTL', 'FTH1')"
1107,"('H19', 'TNNC1', 'TPM1', 'UBB', 'TIMP1', 'HSPB1')"
1108,"('H19', 'TNNC1', 'TPM1', 'UBB', 'TIMP1', 'HSPA8')"
1109,"('H19', 'TNNC1', 'TPM1', 'UBB', 'TIMP1', 'FTL')"
1110,"('H19', 'TNNC1', 'TPM1', 'UBB', 'TIMP1', 'FTH1')"
1111,"('H19', 'TNNC1', 'TPM1', 'UBB', 'HSPB1', 'HSPA8')"
1112,"('H19', 'TNNC1', 'TPM1', 'UBB', 'HSPB1', 'FTL')"
1113,"('H19', 'TNNC1', 'TPM1', 'UBB', 'HSPB1', 'FTH1')"
1114,"('H19', 'TNNC1', 'TPM1', 'UBB', 'HSPA8', 'FTL')"
1115,"('H19', 'TNNC1', 'TPM1', 'UBB', 'HSPA8', 'FTH1')"
1116,"('H19', 'TNNC1', 'TPM1', 'UBB', 'FTL', 'FTH1')"
1117,"('H19', 'TNNC1', 'TPM1', 'TIMP1', 'HSPB1', 'HSPA8')"
1118,"('H19', 'TNNC1', 'TPM1', 'TIMP1', 'HSPB1', 'FTL')"
1119,"('H19', 'TNNC1', 'TPM1', 'TIMP1', 'HSPB1', 'FTH1')"
1120,"('H19', 'TNNC1', 'TPM1', 'TIMP1', 'HSPA8', 'FTL')"
1121,"('H19', 'TNNC1', 'TPM1', 'TIMP1', 'HSPA8', 'FTH1')"
1122,"('H19', 'TNNC1', 'TPM1', 'TIMP1', 'FTL', 'FTH1')"
1123,"('H19', 'TNNC1', 'TPM1', 'HSPB1', 'HSPA8', 'FTL')"
1124,"('H19', 'TNNC1', 'TPM1', 'HSPB1', 'HSPA8', 'FTH1')"
1125,"('H19', 'TNNC1', 'TPM1', 'HSPB1', 'FTL', 'FTH1')"
1126,"('H19', 'TNNC1', 'TPM1', 'HSPA8', 'FTL', 'FTH1')"
1127,"('H19', 'TNNC1', 'UBC', 'UBB', 'TIMP1', 'HSPB1')"
1128,"('H19', 'TNNC1', 'UBC', 'UBB', 'TIMP1', 'HSPA8')"
1129,"('H19', 'TNNC1', 'UBC', 'UBB', 'TIMP1', 'FTL')"
1130,"('H19', 'TNNC1', 'UBC', 'UBB', 'TIMP1', 'FTH1')"
1131,"('H19', 'TNNC1', 'UBC', 'UBB', 'HSPB1', 'HSPA8')"
1132,"('H19', 'TNNC1', 'UBC', 'UBB', 'HSPB1', 'FTL')"
1133,"('H19', 'TNNC1', 'UBC', 'UBB', 'HSPB1', 'FTH1')"
1134,"('H19', 'TNNC1', 'UBC', 'UBB', 'HSPA8', 'FTL')"
1135,"('H19', 'TNNC1', 'UBC', 'UBB', 'HSPA8', 'FTH1')"
1136,"('H19', 'TNNC1', 'UBC', 'UBB', 'FTL', 'FTH1')"
1137,"('H19', 'TNNC1', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8')"
1138,"('H19', 'TNNC1', 'UBC', 'TIMP1', 'HSPB1', 'FTL')"
1139,"('H19', 'TNNC1', 'UBC', 'TIMP1', 'HSPB1', 'FTH1')"
1140,"('H19', 'TNNC1', 'UBC', 'TIMP1', 'HSPA8', 'FTL')"
1141,"('H19', 'TNNC1', 'UBC', 'TIMP1', 'HSPA8', 'FTH1')"
1142,"('H19', 'TNNC1', 'UBC', 'TIMP1', 'FTL', 'FTH1')"
1143,"('H19', 'TNNC1', 'UBC', 'HSPB1', 'HSPA8', 'FTL')"
1144,"('H19', 'TNNC1', 'UBC', 'HSPB1', 'HSPA8', 'FTH1')"
1145,"('H19', 'TNNC1', 'UBC', 'HSPB1', 'FTL', 'FTH1')"
1146,"('H19', 'TNNC1', 'UBC', 'HSPA8', 'FTL', 'FTH1')"
1147,"('H19', 'TNNC1', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8')"
1148,"('H19', 'TNNC1', 'UBB', 'TIMP1', 'HSPB1', 'FTL')"
1149,"('H19', 'TNNC1', 'UBB', 'TIMP1', 'HSPB1', 'FTH1')"
1150,"('H19', 'TNNC1', 'UBB', 'TIMP1', 'HSPA8', 'FTL')"
1151,"('H19', 'TNNC1', 'UBB', 'TIMP1', 'HSPA8', 'FTH1')"
1152,"('H19', 'TNNC1', 'UBB', 'TIMP1', 'FTL', 'FTH1')"
1153,"('H19', 'TNNC1', 'UBB', 'HSPB1', 'HSPA8', 'FTL')"
1154,"('H19', 'TNNC1', 'UBB', 'HSPB1', 'HSPA8', 'FTH1')"
1155,"('H19', 'TNNC1', 'UBB', 'HSPB1', 'FTL', 'FTH1')"
1156,"('H19', 'TNNC1', 'UBB', 'HSPA8', 'FTL', 'FTH1')"
1157,"('H19', 'TNNC1', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
1158,"('H19', 'TNNC1', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
1159,"('H19', 'TNNC1', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
1160,"('H19', 'TNNC1', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
1161,"('H19', 'TNNC1', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
1162,"('H19', 'MYL4', 'TPM1', 'UBC', 'UBB', 'TIMP1')"
1163,"('H19', 'MYL4', 'TPM1', 'UBC', 'UBB', 'HSPB1')"
1164,"('H19', 'MYL4', 'TPM1', 'UBC', 'UBB', 'HSPA8')"
1165,"('H19', 'MYL4', 'TPM1', 'UBC', 'UBB', 'FTL')"
1166,"('H19', 'MYL4', 'TPM1', 'UBC', 'UBB', 'FTH1')"
1167,"('H19', 'MYL4', 'TPM1', 'UBC', 'TIMP1', 'HSPB1')"
1168,"('H19', 'MYL4', 'TPM1', 'UBC', 'TIMP1', 'HSPA8')"
1169,"('H19', 'MYL4', 'TPM1', 'UBC', 'TIMP1', 'FTL')"
1170,"('H19', 'MYL4', 'TPM1', 'UBC', 'TIMP1', 'FTH1')"
1171,"('H19', 'MYL4', 'TPM1', 'UBC', 'HSPB1', 'HSPA8')"
1172,"('H19', 'MYL4', 'TPM1', 'UBC', 'HSPB1', 'FTL')"
1173,"('H19', 'MYL4', 'TPM1', 'UBC', 'HSPB1', 'FTH1')"
1174,"('H19', 'MYL4', 'TPM1', 'UBC', 'HSPA8', 'FTL')"
1175,"('H19', 'MYL4', 'TPM1', 'UBC', 'HSPA8', 'FTH1')"
1176,"('H19', 'MYL4', 'TPM1', 'UBC', 'FTL', 'FTH1')"
1177,"('H19', 'MYL4', 'TPM1', 'UBB', 'TIMP1', 'HSPB1')"
1178,"('H19', 'MYL4', 'TPM1', 'UBB', 'TIMP1', 'HSPA8')"
1179,"('H19', 'MYL4', 'TPM1', 'UBB', 'TIMP1', 'FTL')"
1180,"('H19', 'MYL4', 'TPM1', 'UBB', 'TIMP1', 'FTH1')"
1181,"('H19', 'MYL4', 'TPM1', 'UBB', 'HSPB1', 'HSPA8')"
1182,"('H19', 'MYL4', 'TPM1', 'UBB', 'HSPB1', 'FTL')"
1183,"('H19', 'MYL4', 'TPM1', 'UBB', 'HSPB1', 'FTH1')"
1184,"('H19', 'MYL4', 'TPM1', 'UBB', 'HSPA8', 'FTL')"
1185,"('H19', 'MYL4', 'TPM1', 'UBB', 'HSPA8', 'FTH1')"
1186,"('H19', 'MYL4', 'TPM1', 'UBB', 'FTL', 'FTH1')"
1187,"('H19', 'MYL4', 'TPM1', 'TIMP1', 'HSPB1', 'HSPA8')"
1188,"('H19', 'MYL4', 'TPM1', 'TIMP1', 'HSPB1', 'FTL')"
1189,"('H19', 'MYL4', 'TPM1', 'TIMP1', 'HSPB1', 'FTH1')"
1190,"('H19', 'MYL4', 'TPM1', 'TIMP1', 'HSPA8', 'FTL')"
1191,"('H19', 'MYL4', 'TPM1', 'TIMP1', 'HSPA8', 'FTH1')"
1192,"('H19', 'MYL4', 'TPM1', 'TIMP1', 'FTL', 'FTH1')"
1193,"('H19', 'MYL4', 'TPM1', 'HSPB1', 'HSPA8', 'FTL')"
1194,"('H19', 'MYL4', 'TPM1', 'HSPB1', 'HSPA8', 'FTH1')"
1195,"('H19', 'MYL4', 'TPM1', 'HSPB1', 'FTL', 'FTH1')"
1196,"('H19', 'MYL4', 'TPM1', 'HSPA8', 'FTL', 'FTH1')"
1197,"('H19', 'MYL4', 'UBC', 'UBB', 'TIMP1', 'HSPB1')"
1198,"('H19', 'MYL4', 'UBC', 'UBB', 'TIMP1', 'HSPA8')"
1199,"('H19', 'MYL4', 'UBC', 'UBB', 'TIMP1', 'FTL')"
1200,"('H19', 'MYL4', 'UBC', 'UBB', 'TIMP1', 'FTH1')"
1201,"('H19', 'MYL4', 'UBC', 'UBB', 'HSPB1', 'HSPA8')"
1202,"('H19', 'MYL4', 'UBC', 'UBB', 'HSPB1', 'FTL')"
1203,"('H19', 'MYL4', 'UBC', 'UBB', 'HSPB1', 'FTH1')"
1204,"('H19', 'MYL4', 'UBC', 'UBB', 'HSPA8', 'FTL')"
1205,"('H19', 'MYL4', 'UBC', 'UBB', 'HSPA8', 'FTH1')"
1206,"('H19', 'MYL4', 'UBC', 'UBB', 'FTL', 'FTH1')"
1207,"('H19', 'MYL4', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8')"
1208,"('H19', 'MYL4', 'UBC', 'TIMP1', 'HSPB1', 'FTL')"
1209,"('H19', 'MYL4', 'UBC', 'TIMP1', 'HSPB1', 'FTH1')"
1210,"('H19', 'MYL4', 'UBC', 'TIMP1', 'HSPA8', 'FTL')"
1211,"('H19', 'MYL4', 'UBC', 'TIMP1', 'HSPA8', 'FTH1')"
1212,"('H19', 'MYL4', 'UBC', 'TIMP1', 'FTL', 'FTH1')"
1213,"('H19', 'MYL4', 'UBC', 'HSPB1', 'HSPA8', 'FTL')"
1214,"('H19', 'MYL4', 'UBC', 'HSPB1', 'HSPA8', 'FTH1')"
1215,"('H19', 'MYL4', 'UBC', 'HSPB1', 'FTL', 'FTH1')"
1216,"('H19', 'MYL4', 'UBC', 'HSPA8', 'FTL', 'FTH1')"
1217,"('H19', 'MYL4', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8')"
1218,"('H19', 'MYL4', 'UBB', 'TIMP1', 'HSPB1', 'FTL')"
1219,"('H19', 'MYL4', 'UBB', 'TIMP1', 'HSPB1', 'FTH1')"
1220,"('H19', 'MYL4', 'UBB', 'TIMP1', 'HSPA8', 'FTL')"
1221,"('H19', 'MYL4', 'UBB', 'TIMP1', 'HSPA8', 'FTH1')"
1222,"('H19', 'MYL4', 'UBB', 'TIMP1', 'FTL', 'FTH1')"
1223,"('H19', 'MYL4', 'UBB', 'HSPB1', 'HSPA8', 'FTL')"
1224,"('H19', 'MYL4', 'UBB', 'HSPB1', 'HSPA8', 'FTH1')"
1225,"('H19', 'MYL4', 'UBB', 'HSPB1', 'FTL', 'FTH1')"
1226,"('H19', 'MYL4', 'UBB', 'HSPA8', 'FTL', 'FTH1')"
1227,"('H19', 'MYL4', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
1228,"('H19', 'MYL4', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
1229,"('H19', 'MYL4', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
1230,"('H19', 'MYL4', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
1231,"('H19', 'MYL4', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
1232,"('H19', 'TPM1', 'UBC', 'UBB', 'TIMP1', 'HSPB1')"
1233,"('H19', 'TPM1', 'UBC', 'UBB', 'TIMP1', 'HSPA8')"
1234,"('H19', 'TPM1', 'UBC', 'UBB', 'TIMP1', 'FTL')"
1235,"('H19', 'TPM1', 'UBC', 'UBB', 'TIMP1', 'FTH1')"
1236,"('H19', 'TPM1', 'UBC', 'UBB', 'HSPB1', 'HSPA8')"
1237,"('H19', 'TPM1', 'UBC', 'UBB', 'HSPB1', 'FTL')"
1238,"('H19', 'TPM1', 'UBC', 'UBB', 'HSPB1', 'FTH1')"
1239,"('H19', 'TPM1', 'UBC', 'UBB', 'HSPA8', 'FTL')"
1240,"('H19', 'TPM1', 'UBC', 'UBB', 'HSPA8', 'FTH1')"
1241,"('H19', 'TPM1', 'UBC', 'UBB', 'FTL', 'FTH1')"
1242,"('H19', 'TPM1', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8')"
1243,"('H19', 'TPM1', 'UBC', 'TIMP1', 'HSPB1', 'FTL')"
1244,"('H19', 'TPM1', 'UBC', 'TIMP1', 'HSPB1', 'FTH1')"
1245,"('H19', 'TPM1', 'UBC', 'TIMP1', 'HSPA8', 'FTL')"
1246,"('H19', 'TPM1', 'UBC', 'TIMP1', 'HSPA8', 'FTH1')"
1247,"('H19', 'TPM1', 'UBC', 'TIMP1', 'FTL', 'FTH1')"
1248,"('H19', 'TPM1', 'UBC', 'HSPB1', 'HSPA8', 'FTL')"
1249,"('H19', 'TPM1', 'UBC', 'HSPB1', 'HSPA8', 'FTH1')"
1250,"('H19', 'TPM1', 'UBC', 'HSPB1', 'FTL', 'FTH1')"
1251,"('H19', 'TPM1', 'UBC', 'HSPA8', 'FTL', 'FTH1')"
